sentence_1,sentence_2,similarity,split
Cette substance acide de qualité supérieure permet aux larves de se développer en reines.,"Si l'on a pu évaluer dans les ruches la disparition de beaucoup d'abeilles, le problème est identique pour un grand nombre d'insectes sauvages non ravageurs qui participent à la pollinisation des fleurs et favorisent ainsi la multiplication des graines et des fruits.",0.0,test
Cette technique est une caractéristique de l'architecture gothique.,L'Art gothique est l'art apparu en Europe au XIIéme siècle.,0.4,test
"Cette technique présente l'avantage pédagogique de faciliter l'accès des étudiants aux ruchers (visites, observations, apprentissage).","Lorsqu'on récolte le miel, que la ruche contient des réserves, et aussi une population nombreuse, elle est beaucoup plus agressive.",0.0,test
"Chez l'enfant de moins de 15 ans, un avis médical est nécessaire.",Chez l'enfant de moins de 15 ans un avis médical préalable est nécessaire.,4.6,train
"Chez l'enfant de moins de 6 ans, le comprimé sera écrasé et mélangé aux aliments avant administration en raison du risque de fausse route.","Chez l'enfant de moins de 6 ans, le comprimé sera écrasé et mélangé aux aliments avant l'administration.",3.4,train
"Chez les patients insuffisamment équilibrés par glimepiride arrow à la dose maximale, un traitement par l'insuline peut être associé si nécessaire.","Cependant, chez les patients insuffisamment équilibrés par la dose maximale de ce médicament, un traitement par l'insuline peut être associé sous stricte surveillance médicale.",3.6,test
"Chez les patients présentant des tumeurs non résécables, la chimioradiothérapie concomitante ou alternée peut prolonger la survie de 10 à 22 %.",L'amélioration de la survie globale avec la chimiothérapie est estimée entre 8 % et 22 %.,2.0,test
"Comme les autres anesthésiques locaux, l'articaïne passe dans le lait maternel en très faible quantité, cependant l'allaitement peut être poursuivi au décours du geste anesthésique.",La poursuite de l'allaitement est possible au décours de l'anesthésie dentaire.,2.4,train
"Commencer les cours plus tard pour favoriser l'éducation, la santé et le bien-être des étudiants du cycle secondaire.","Commencer les cours plus tard pour favoriser l'éducation, la santé et le bien-être des étudiants du secondaire.",4.8,train
"Comprimé rond, blanc, biconvexe, gravé 6 sur une face, une flèche étant gravée sur l'autre face.","Ce médicament se présente sous forme de comprimé sublingual, rond, blanc, biconvexe, gravé 6 sur une face, une flèche étant gravée sur l'autre face.",4.4,train
"Compte tenu de ces données, par mesure de prudence, l'utilisation de bromazépam est déconseillée au cours de la grossesse quel qu'en soit le terme.",Ce médicament est déconseillé pendant la grossesse.,3.0,test
"Concernant la reproduction de la colonie, le terme de « multiplication » est plus approprié.","Sur plainte des apiculteurs qui voyaient diminuer le nombre de leurs abeilles et de la production de miel, on a interdit certains insecticides, mais ils continuent à polluer les sols où ils ont été vaporisés.",0.0,test
"D'autres essais devront être réalisés pour déterminer s'il existe de réels effets bénéfiques et, si tel est le cas, les catégories de patients les plus susceptibles d'en bénéficier.","D'autres essais devront être réalisés pour déterminer de façon formelle s'il existe de réels effets bénéfiques et, si tel est le cas, les catégories de patients les plus susceptibles d'en bénéficier.",4.8,train
D'autres recherches sont nécessaires pour explorer en détails le rôle des antipuriques dans le traitement de la leucémie lymphoïde chronique à cellules B (LLC-B) et leur impact potentiel sur la survie.,Déterminer si les antipuriques présentent un certain avantage comparés aux agents alkylants (en monothérapie ou en association thérapeutique) dans le traitement des patients atteints de leucémie lymphoïde chronique à cellules B (LLC-B) jamais traitée auparavant.,2.1,train
"D'une part, un lavage au lave-vaisselle ou à la main, au goupillon, dans de l'eau chaude additionnée de liquide vaisselle est suffisant.","En effet, l'utilisation des biberons en bois, en métal ou encore en caoutchouc dégageait une mauvaise odeur qui faisait que l'enfant le refusait.",0.0,train
Dalacine n'a aucun effet ou qu'un effet négligeable sur l'aptitude à conduire des véhicules et à utiliser des machines.,Il n'est pas attendu que dalacine ait des effets délétères sur la conduite des véhicules et l'utilisation des machines.,4.6,train
Dans ce cas attendre la fin des symptômes pour conduire un véhicule ou utiliser une machine.,"Dans ce cas, vous devez attendre la fin des symptômes pour conduire un véhicule ou utiliser une machine.",4.9,train
"Dans de telles conditions, la gelée royale peut être conservée pendant plusieurs mois.","Une grande part d'entre eux vendent leurs produits sur les marchés, et proposent d'autres produits que le miel : du pollen, de la cire, de la propolis ou même de la gelée royale.",0.2,train
Dans le but de faciliter son maintien en température par les abeilles lors de l'hivernage ou lorsque la colonie est faible.,"En climat froid, pour que les abeilles n'aient pas trop froid, il peut réduire l'ouverture de la ruche, isoler son toit ou même installer pour deux ou trois mois les ruches dans une cave spéciale dont la température est régulière et où il ne gèle pas.",0.9,train
"Dans le cas où le patient devrait arrêter le traitement, il est recommandé de réduire progressivement la posologie.",L'arrêt du traitement doit se faire de manière progressive.,4.1,train
"Dans le cas où le patient devrait arrêter le traitement, il est recommandé de réduire progressivement la posologie.",Ne pas arrêter brutalement le traitement.,3.0,train
"Dans les fixateurs externes, le composant stabilisateur est maintenu à l'extérieur de la cuisse par des broches ou des vis insérées dans l'os.","Dans ces dispositifs, le composant stabilisateur est maintenu à l'extérieur de la cuisse par des broches ou des vis insérées dans l'os de chaque côté de la fracture.",4.2,train
"Dans les lombalgies subaiguës, il existe certaines preuves qu'un programme d'activités progressives améliore les résultats quant à l'absentéisme, même si les preuves pour d'autres types d'exercices ne sont pas claires.","Chez les adultes souffrant de lombalgies subaiguës, il existe certaines preuves qu'un programme d'activités progressives améliore les résultats quant à l'absentéisme, même si les preuves pour d'autres types d'exercices ne sont pas claires.",4.9,test
"Dans les régions où la prévalence de la maladie cardiaque rhumatismale est toujours forte, nos résultats doivent être interprétés avec prudence.","Cependant, nos résultats doivent être interprétés avec prudence dans les pays à faible revenu où la fièvre rhumatismale aiguë représente toujours un problème.",3.5,train
"Dans ses œuvres, Bombard avance deux importantes thèses concernant la survie humaine en mer.","Pour prouver qu'on pouvait vivre sans eau ni nourriture, il traversa en solitaire l'Atlantique sans autres ressources que les poissons, le plancton, l'eau de pluie et de petites quantités d'eau de mer durant 65 jours.",0.9,train
"Dans un essai, un nombre moins important de femmes avec des sutures résorbables rapidement ont signalé l'utilisation d'analgésiques à 10 jours.","Pour autant, dans un essai, un nombre moins important de femmes avec des sutures résorbables plus rapidement ont signalé avoir recours aux anti-douleurs au cours de 10 jours suivant l'accouchement, et il y avait moins besoin de reprendre ces sutures.",3.2,test
Davantage de recherches sont nécessaires avant de pouvoir recommander un traitement en particulier.,Des études bien planifiées sont nécessaires.,2.3,train
"De légers effets secondaires, tels que des nausées, des vomissements et des étourdissements étaient plus fréquents chez les personnes recevant de l'ATX (preuves de qualité modérée).","Des effets secondaires légers, comprenant des diarrhées, des nausées et des vomissements, étaient plus fréquents chez les femmes ayant reçu de l'ATX par rapport à un placebo ou à l'absence d'intervention.",3.4,test
De nombreuses données issues d'études de cohorte n'ont pas mis en évidence la survenue d'effets malformatifs lors d'une exposition aux benzodiazépines au cours du 1° trimestre de la grossesse.,De nombreuses données n'ont pas montré d'effet malformatif des benzodiazépines.,3.0,train
"De plus, la résistance française à Bir Hakeim rend risqué le mouvement de contournement projeté par Rommel, malgré les coups portés aux Britanniques, comme la destruction le 1er juin de leur 150e brigade d'infanterie (en).","Dans des conditions difficiles, les Français ralentissent pendant seize jours la progression de l'Afrika Korps du général allemand Erwin Rommel.",1.0,test
"De toute façon, une abeille ne pique qu'une fois.",Il faut aussi savoir qu'il est parfois piqué.,0.2,train
"Démocrite est le seul à considérer qu'elles ont des viscères, trop petites pour être vues à l'œil nu.","En climat froid, pour que les abeilles n'aient pas trop froid, il peut réduire l'ouverture de la ruche, isoler son toit ou même installer pour deux ou trois mois les ruches dans une cave spéciale dont la température est régulière et où il ne gèle pas.",0.0,train
"Depuis ce temps, Alain Vigneault, Michel Therrien, Claude Julien, Bob Gainey (intérim), Guy Carbonneau, Bob Gainey (intérim) Jacques Martin, et Randy Cunneyworth (intérim) se sont succédé derrière le banc du Canadien.","Les plus connus sont Georges Vézina, Jacques Plantes, Maurice Richard, Henri Richard, Larry Robinson, Guy Lafleur, Bob Gainey, Ken Dryden, Guy Carbonneau, Patrick Roy, Saku Koivu, Chris Chelios, Chris Nilan, Alex Kovalev.",1.0,train
"Des cadres sont aménagés pour contenir plusieurs ébauches artificielles de cellules à reine, appelées « cupules ».","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",0.3,test
Des drains chirurgicaux sont couramment insérés pendant la réparation d'une hernie afin de faciliter le drainage des liquides et éviter toute complication.,Les hernies peuvent être réparées grâce à une intervention chirurgicale au cours de laquelle un drain est généralement introduit pour absorber l'excès de liquides.,3.7,train
Des espaces verts occuperont un tiers de la ZAC.,Cébazat est équipé de deux grands parcs :,0.9,train
Des études de plus haute qualité ayant une plus grande puissance statistique et utilisant des mesures appropriées des critères de jugement sont nécessaires.,"Dans l'ensemble, il y avait une faible qualité des informations issues des études concernant l'ensemble des résultats.",2.7,test
