sentence_1,sentence_2,similarity,split
துடுப்பாட்ட வீர்ர் பந்தை அடிக்கின்றார்,வீரன் பந்தை துடுப்பு மட்டையால் ஓங்கி அடிக்கின்றான்.,2.65,train
துடுப்பாட்ட வீர்ர் பந்தை அடிக்கின்றார்,சிலர் துடுப்பாட்டம் விளையாடுகின்றனர்.,3.65,test
துடுப்பாட்ட வீர்ர் பந்தை அடிக்கின்றார்,கிாிக்கட் வீரா் மூவா் உள்ளனா்,3.35,test
துடுப்பாட்ட வீர்ர் பந்தை அடிக்கின்றார்,வீரர்கள் துடுப்பாட்டம் விளையாடுகின்றனர்,1.35,train
வீரன் பந்தை துடுப்பு மட்டையால் ஓங்கி அடிக்கின்றான்.,சிலர் துடுப்பாட்டம் விளையாடுகின்றனர்.,3.65,train
வீரன் பந்தை துடுப்பு மட்டையால் ஓங்கி அடிக்கின்றான்.,கிாிக்கட் வீரா் மூவா் உள்ளனா்,3.65,train
வீரன் பந்தை துடுப்பு மட்டையால் ஓங்கி அடிக்கின்றான்.,வீரர்கள் துடுப்பாட்டம் விளையாடுகின்றனர்,1.35,test
சிலர் துடுப்பாட்டம் விளையாடுகின்றனர்.,கிாிக்கட் வீரா் மூவா் உள்ளனா்,3.65,train
சிலர் துடுப்பாட்டம் விளையாடுகின்றனர்.,வீரர்கள் துடுப்பாட்டம் விளையாடுகின்றனர்,1.35,test
கிாிக்கட் வீரா் மூவா் உள்ளனா்,வீரர்கள் துடுப்பாட்டம் விளையாடுகின்றனர்,3.65,train
